Transaction_ID,Customer_ID,Transaction_Amount (in Million),Distance_From_Home,Device_ID,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Fraud_Label,hour,minute,day_of_week,day_of_month,month,quarter,is_weekend,is_night,hour_sin,hour_cos,dow_sin,dow_cos,log_transaction_amount,amount_vs_avg_ratio,amount_vs_max24_ratio,Transaction_Type_ATM,Transaction_Type_Online,Transaction_Type_POS,Merchant_Category_ATM,Merchant_Category_Clothing,Merchant_Category_Electronics,Merchant_Category_Fuel,Merchant_Category_Grocery,Merchant_Category_Restaurant,Transaction_Location_Bangkok,Transaction_Location_Dubai,Transaction_Location_Faisalabad,Transaction_Location_Islamabad,Transaction_Location_Karachi,Transaction_Location_Kuala Lumpur,Transaction_Location_Lahore,Transaction_Location_London,Transaction_Location_Multan,Transaction_Location_Singapore,Customer_Home_Location_Faisalabad,Customer_Home_Location_Islamabad,Customer_Home_Location_Karachi,Customer_Home_Location_Lahore,Customer_Home_Location_Multan
822222.0,92511.0,3.0,173.0,310983.0,1.0,27.0,1.0,11.0,3.0,8.0,0.0,1.0,1.0,0.0,1.0,0,21,27,0,14,4,2,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.3862943611198906,0.9999996666667778,0.3749999531250059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
763893.0,15917.0,9.0,114.0,701741.0,0.0,15.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0,14,36,0,10,3,1,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,2.302585092994046,4.499997750001125,8.999991000009,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
599157.0,87745.0,9.0,327.0,162287.0,0.0,23.0,6.0,15.0,3.0,6.0,1.0,0.0,1.0,0.0,1.0,0,17,19,6,19,1,1,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2.302585092994046,2.9999990000003334,1.4999997500000417,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
763610.0,21326.0,4.0,353.0,732742.0,1.0,15.0,7.0,11.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0,2,50,2,19,2,1,0,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.6094379124341003,1.333332888889037,3.9999960000040002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
244966.0,99208.0,4.0,535.0,812170.0,0.0,26.0,1.0,15.0,2.0,8.0,0.0,1.0,2.0,1.0,1.0,0,11,46,1,25,2,1,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.6094379124341003,1.9999990000005,0.4999999375000079,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
645808.0,10172.0,2.0,547.0,532198.0,1.0,20.0,4.0,20.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0,5,26,4,17,1,1,0,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1.0986122886681096,0.6666664444445185,0.399999920000016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
766306.0,68271.0,4.0,245.0,889835.0,0.0,24.0,3.0,18.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0,2,51,6,23,3,1,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.6094379124341003,1.333332888889037,0.799999840000032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
818657.0,16037.0,7.0,582.0,902840.0,0.0,12.0,5.0,13.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,0,9,50,4,7,2,1,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,2.0794415416798357,6.9999930000070005,0.9999998571428775,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
684123.0,81425.0,9.0,134.0,128727.0,1.0,10.0,2.0,8.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0,15,0,1,21,1,1,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,2.302585092994046,2.2499994375001404,8.999991000009,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
755847.0,78491.0,7.0,33.0,174361.0,0.0,14.0,6.0,11.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,0,23,37,0,3,2,1,0,1,-0.25881904510252157,0.9659258262890681,0.0,1.0,2.0794415416798357,3.499998250000875,0.7777776913580343,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
309185.0,20894.0,5.0,481.0,948388.0,0.0,39.0,6.0,10.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0,0,21,6,20,4,2,1,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.791759469228055,1.249999687500078,4.999995000005001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
904690.0,40221.0,5.0,138.0,110836.0,0.0,39.0,7.0,20.0,3.0,5.0,0.0,1.0,2.0,1.0,0.0,0,20,1,4,10,1,1,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.791759469228055,1.6666661111112961,0.99999980000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
153044.0,32347.0,9.0,219.0,720435.0,1.0,38.0,5.0,17.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,0,22,53,6,13,4,2,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,2.302585092994046,2.9999990000003334,1.4999997500000417,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
232278.0,51238.0,8.0,353.0,672171.0,1.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0,1,19,3,23,1,1,0,1,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,2.1972245773362196,7.9999920000080005,7.9999920000080005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
581074.0,55281.0,7.0,529.0,927197.0,0.0,7.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0,18,26,6,6,4,2,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2.0794415416798357,6.9999930000070005,3.499998250000875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
925958.0,96429.0,6.0,449.0,151719.0,0.0,6.0,1.0,18.0,3.0,6.0,1.0,1.0,0.0,1.0,0.0,0,0,44,1,15,4,2,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,1.9459101490553132,1.9999993333335555,0.9999998333333611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
430230.0,44954.0,3.0,81.0,997052.0,0.0,28.0,1.0,13.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,1,7,45,5,8,2,1,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.3862943611198906,2.9999970000030003,0.599999880000024,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
679241.0,41135.0,1.0,427.0,432835.0,0.0,7.0,4.0,7.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0,5,42,5,19,4,2,1,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.6931471805599453,0.199999960000008,0.9999990000010001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
547589.0,62921.0,7.0,362.0,449885.0,1.0,36.0,6.0,18.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0,18,54,0,13,1,1,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,2.0794415416798357,1.7499995625001092,3.499998250000875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
715067.0,10821.0,9.0,455.0,130161.0,0.0,18.0,7.0,10.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0,10,11,5,4,1,1,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,2.302585092994046,2.2499994375001404,1.799999640000072,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
730934.0,99905.0,4.0,363.0,994151.0,0.0,18.0,6.0,15.0,2.0,6.0,0.0,0.0,2.0,1.0,1.0,0,7,9,5,22,3,1,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.6094379124341003,1.9999990000005,0.6666665555555741,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
478394.0,40841.0,6.0,205.0,982379.0,1.0,37.0,4.0,19.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0,3,58,2,15,1,1,0,1,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.9459101490553132,1.199999760000048,1.199999760000048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
483957.0,26030.0,4.0,502.0,994642.0,0.0,20.0,1.0,22.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0,15,55,0,14,4,2,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.6094379124341003,3.9999960000040002,1.333332888889037,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
764916.0,18163.0,4.0,440.0,792316.0,0.0,9.0,4.0,18.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,0,19,23,3,3,4,2,0,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1.6094379124341003,1.9999990000005,0.6666665555555741,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
455134.0,67264.0,9.0,552.0,107649.0,1.0,15.0,7.0,5.0,5.0,3.0,0.0,1.0,2.0,1.0,1.0,0,3,31,6,16,2,1,1,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,2.302585092994046,1.799999640000072,2.9999990000003334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
947127.0,64376.0,8.0,156.0,142146.0,1.0,24.0,1.0,7.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0,10,13,2,29,1,1,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2.1972245773362196,2.666665777778074,1.599999680000064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270333.0,78385.0,3.0,9.0,529960.0,1.0,39.0,3.0,18.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0,23,11,0,7,4,2,0,1,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.3862943611198906,0.599999880000024,0.599999880000024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
839846.0,57159.0,1.0,303.0,389439.0,0.0,36.0,3.0,5.0,3.0,6.0,0.0,0.0,2.0,1.0,1.0,0,5,26,5,8,3,1,1,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.6931471805599453,0.33333322222225925,0.16666663888889352,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
289549.0,67012.0,5.0,296.0,323177.0,1.0,35.0,5.0,17.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0,10,48,6,9,2,1,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.791759469228055,1.6666661111112961,1.6666661111112961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
453378.0,16411.0,4.0,473.0,329459.0,1.0,32.0,1.0,1.0,5.0,2.0,1.0,0.0,2.0,1.0,0.0,0,4,17,0,14,4,2,0,1,0.8660254037844386,0.5000000000000001,0.0,1.0,1.6094379124341003,0.799999840000032,1.9999990000005,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
670117.0,11304.0,2.0,290.0,817085.0,0.0,11.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0,12,40,5,15,2,1,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0986122886681096,0.49999987500003124,1.9999980000020001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
883292.0,99024.0,2.0,470.0,699372.0,1.0,37.0,1.0,2.0,4.0,9.0,1.0,1.0,1.0,1.0,0.0,0,20,3,3,24,4,2,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.0986122886681096,0.49999987500003124,0.22222219753086697,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
371326.0,25622.0,1.0,247.0,330962.0,1.0,38.0,1.0,15.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0,21,2,3,27,2,1,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.6931471805599453,0.499999750000125,0.499999750000125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
791220.0,92458.0,4.0,539.0,564076.0,0.0,7.0,7.0,11.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0,21,51,0,13,1,1,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.6094379124341003,3.9999960000040002,1.333332888889037,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
681605.0,43293.0,8.0,422.0,372440.0,0.0,32.0,4.0,1.0,4.0,8.0,0.0,1.0,2.0,0.0,1.0,0,8,56,4,24,1,1,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,2.1972245773362196,1.999999500000125,0.9999998750000157,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
429483.0,41229.0,9.0,332.0,885475.0,1.0,37.0,6.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1,14,1,2,5,2,1,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,2.302585092994046,4.499997750001125,8.999991000009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
490651.0,92226.0,6.0,552.0,487433.0,0.0,14.0,1.0,8.0,2.0,7.0,0.0,0.0,2.0,0.0,1.0,0,8,48,1,11,2,1,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1.9459101490553132,2.99999850000075,0.857142734693895,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
688821.0,75601.0,9.0,390.0,156622.0,0.0,21.0,5.0,16.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,0,8,22,2,29,1,1,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,2.302585092994046,4.499997750001125,0.9999998888889013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
900453.0,27464.0,5.0,383.0,161965.0,1.0,35.0,3.0,16.0,1.0,6.0,1.0,0.0,1.0,1.0,1.0,0,6,50,2,26,3,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.791759469228055,4.999995000005001,0.8333331944444675,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
517748.0,96299.0,9.0,531.0,890452.0,0.0,9.0,5.0,1.0,5.0,9.0,0.0,1.0,2.0,1.0,0.0,0,22,42,5,11,1,1,1,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,2.302585092994046,1.799999640000072,0.9999998888889013,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
462347.0,43970.0,2.0,199.0,800912.0,0.0,22.0,1.0,21.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,0,18,26,6,6,4,2,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.0986122886681096,1.9999980000020001,0.49999987500003124,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
410504.0,33210.0,1.0,529.0,250589.0,1.0,35.0,5.0,12.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,0,8,30,6,2,3,1,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.6931471805599453,0.199999960000008,0.33333322222225925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
199456.0,32361.0,7.0,88.0,255329.0,0.0,21.0,1.0,17.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0,18,20,3,16,1,1,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,2.0794415416798357,3.499998250000875,1.7499995625001092,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
122398.0,57801.0,6.0,549.0,702926.0,0.0,22.0,7.0,22.0,5.0,9.0,1.0,1.0,2.0,1.0,1.0,0,17,41,3,10,4,2,0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.9459101490553132,1.199999760000048,0.6666665925926009,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
472474.0,31459.0,6.0,137.0,286982.0,1.0,17.0,6.0,14.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0,11,34,5,8,2,1,1,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.9459101490553132,2.99999850000075,1.9999993333335555,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
902480.0,93518.0,9.0,28.0,633025.0,0.0,10.0,4.0,3.0,4.0,5.0,1.0,0.0,0.0,1.0,1.0,0,19,15,5,11,1,1,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,2.302585092994046,2.2499994375001404,1.799999640000072,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
937208.0,99367.0,3.0,442.0,981969.0,1.0,5.0,6.0,22.0,5.0,8.0,1.0,0.0,1.0,1.0,0.0,0,2,27,6,26,1,1,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.3862943611198906,0.599999880000024,0.3749999531250059,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
669846.0,91012.0,8.0,369.0,412518.0,0.0,18.0,2.0,12.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0,17,14,5,25,1,1,1,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,2.1972245773362196,1.999999500000125,3.999998000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
372786.0,34174.0,6.0,196.0,820804.0,1.0,16.0,7.0,11.0,3.0,9.0,0.0,1.0,2.0,1.0,0.0,0,15,47,2,23,4,2,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1.9459101490553132,1.9999993333335555,0.6666665925926009,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
253214.0,67586.0,4.0,186.0,382426.0,0.0,25.0,1.0,13.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0,18,46,1,18,2,1,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.6094379124341003,1.9999990000005,0.9999997500000625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
375416.0,94459.0,2.0,372.0,466725.0,1.0,36.0,3.0,9.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0,14,29,3,20,3,1,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0986122886681096,0.99999950000025,0.99999950000025,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
598450.0,24200.0,4.0,576.0,824064.0,1.0,5.0,2.0,7.0,2.0,8.0,0.0,1.0,1.0,1.0,0.0,0,4,13,6,12,1,1,1,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.6094379124341003,1.9999990000005,0.4999999375000079,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
367251.0,33487.0,6.0,287.0,606751.0,1.0,26.0,7.0,19.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0,20,6,2,19,2,1,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.9459101490553132,1.9999993333335555,5.999994000006001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
955505.0,70418.0,5.0,509.0,667503.0,1.0,17.0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0,13,32,1,18,2,1,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1.791759469228055,4.999995000005001,0.7142856122449125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
877496.0,65289.0,7.0,425.0,115647.0,0.0,31.0,5.0,7.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0,5,12,6,2,2,1,1,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2.0794415416798357,3.499998250000875,1.1666664722222546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
